county; address; city; zip; sale_date; price
San Francisco County; 134 Lee Avenue; San Francisco; 94112; 5/6/2015; $630,000
San Francisco County; 3658 18th Street; San Francisco; 94110; 5/6/2015; $2,350,000
San Francisco County; 143 Lower Terrace; San Francisco; 94114; 5/6/2015; $1,725,000
San Francisco County; 289 Granada Avenue; San Francisco; 94112; 5/6/2015; $805,000
San Francisco County; 550 Davis Street #39; San Francisco; 94111; 5/6/2015; $1,335,000
San Francisco County; 262 Frederick Street #1; San Francisco; 94117; 5/6/2015; $770,000
San Francisco County; 26 Buena Vista Terrace; San Francisco; 94117; 5/6/2015; $2,800,000
San Francisco County; 2075 Sutter Street #233; San Francisco; 94115; 5/6/2015; $1,150,000
San Francisco County; 4339 California Street #2; San Francisco; 94118; 5/6/2015; $1,575,000
San Francisco County; 723 8th Avenue; San Francisco; 94118; 5/5/2015; $1,486,000
San Francisco County; 1423 Golden Gate Avenue; San Francisco; 94115; 5/5/2015; $1,550,000
San Francisco County; 136 Delmar Street; San Francisco; 94117; 5/5/2015; $1,505,000
San Francisco County; 189 Lower Terrace; San Francisco; 94114; 5/5/2015; $1,850,000
San Francisco County; 415 Roosevelt Way; San Francisco; 94114; 5/5/2015; $2,350,000
San Francisco County; 2020 Ellis Street #201; San Francisco; 94115; 5/5/2015; $635,000
San Francisco County; 20 Beideman Street #206; San Francisco; 94115; 5/5/2015; $1,005,000
San Francisco County; 45 Bartlett Street #807; San Francisco; 94110; 5/5/2015; $1,303,500
San Francisco County; 2600 18th Street #18; San Francisco; 94110; 5/5/2015; $1,550,000
San Francisco County; 566 South Van Ness Avenue #25; San Francisco; 94110; 5/5/2015; $960,000
San Francisco County; 45 Bartlett Street #213; San Francisco; 94110; 5/5/2015; $750,000
San Francisco County; 575 Mississippi Street; San Francisco; 94107; 5/5/2015; $1,125,000
San Francisco County; 1 Bluxome Street #310; San Francisco; 94107; 5/5/2015; $1,805,000
San Francisco County; 25 Sierra Street #201; San Francisco; 94107; 5/5/2015; $1,260,000
San Francisco County; 947 Corbett Avenue #305; San Francisco; 94131; 5/5/2015; $1,100,000
San Francisco County; 295 Mangels Avenue; San Francisco; 94131; 5/5/2015; $1,250,000
San Francisco County; 1554 Shafter Avenue; San Francisco; 94124; 5/5/2015; $800,000
San Francisco County; 298 Friedell Street; San Francisco; 94124; 5/5/2015; $900,500
San Francisco County; 1795 Palou Avenue; San Francisco; 94124; 5/5/2015; $730,000
San Francisco County; 1287 4th Avenue; San Francisco; 94122; 5/5/2015; $1,500,000
San Francisco County; 25 Mallorca Way; San Francisco; 94123; 5/4/2015; $1,435,000
San Francisco County; 447 17th Avenue; San Francisco; 94121; 5/4/2015; $2,390,000
San Francisco County; 498 Bright Street; San Francisco; 94132; 5/4/2015; $930,000
San Francisco County; 863 Colby Street; San Francisco; 94134; 5/4/2015; $200,000
San Francisco County; 480 Mission Bay Boulevard N #1108; San Francisco; 94158; 5/4/2015; $1,900,000
San Francisco County; 111 Chestnut Street #206; San Francisco; 94111; 5/4/2015; $810,000
San Francisco County; 1733 Turk Street; San Francisco; 94115; 5/4/2015; $931,500
San Francisco County; 215 Arguello Boulevard; San Francisco; 94118; 5/4/2015; $1,385,000
San Francisco County; 3555 Jackson Street #1; San Francisco; 94118; 5/4/2015; $2,300,000
San Francisco County; 90 Laidley Street; San Francisco; 94131; 5/1/2015; $2,315,000
San Francisco County; 208 North Lake Merced Hills #1D; San Francisco; 94132; 5/1/2015; $600,000
San Francisco County; 343 Bacon Street; San Francisco; 94134; 5/1/2015; $836,000
San Francisco County; 301 Gough Street #B; San Francisco; 94102; 5/1/2015; $715,000
San Francisco County; 300 Beale Street #401; San Francisco; 94105; 5/1/2015; $1,850,000
San Francisco County; 188 Minna Street #33C; San Francisco; 94105; 5/1/2015; $2,700,000
San Francisco County; 557 Howard Street; San Francisco; 94105; 5/1/2015; $12,250,000
San Francisco County; 451 Kansas Street #636; San Francisco; 94107; 5/1/2015; $610,000
San Francisco County; 555 4th Street #619; San Francisco; 94107; 5/1/2015; $700,000
San Francisco County; 1200 Gough Street #9D; San Francisco; 94109; 5/1/2015; $830,000
San Francisco County; 174 Connecticut Street #1; San Francisco; 94107; 5/1/2015; $1,125,000
San Francisco County; 1332 Greenwich Street; San Francisco; 94109; 5/1/2015; $2,200,000
San Francisco County; 45 Bartlett Street #206; San Francisco; 94110; 5/1/2015; $1,013,000
San Francisco County; 3326 23rd Street; San Francisco; 94110; 5/1/2015; $1,689,000
San Francisco County; 101 Lombard Street #806W; San Francisco; 94111; 5/1/2015; $2,100,000
San Francisco County; 379 Vienna Street; San Francisco; 94112; 5/1/2015; $720,000
San Francisco County; 24 Minerva Street; San Francisco; 94112; 5/1/2015; $842,000
San Francisco County; 821 Peru Avenue; San Francisco; 94112; 5/1/2015; $1,055,000
San Francisco County; 4300 19th Street; San Francisco; 94114; 5/1/2015; $1,230,000
San Francisco County; 2075 Sutter Street #529; San Francisco; 94115; 5/1/2015; $1,305,000
San Francisco County; 4 Cottage Row; San Francisco; 94115; 5/1/2015; $1,590,000
San Francisco County; 605 Santiago Street; San Francisco; 94116; 5/1/2015; $1,400,000
San Francisco County; 494 Pacheco Street; San Francisco; 94116; 5/1/2015; $2,800,000
San Francisco County; 52 Alpine Terrace #3; San Francisco; 94117; 5/1/2015; $1,482,000
San Francisco County; 102 Walnut Street; San Francisco; 94118; 5/1/2015; $3,800,000
San Francisco County; 870 El Camino Del Mar; San Francisco; 94121; 5/1/2015; $8,500,000
San Francisco County; 1715 33rd Avenue; San Francisco; 94122; 4/30/2015; $1,600,000
San Francisco County; 224 Friedell Street; San Francisco; 94124; 4/30/2015; $643,000
San Francisco County; 583 Donahue Street; San Francisco; 94124; 4/30/2015; $755,500
San Francisco County; 850 Junipero Serra Boulevard; San Francisco; 94127; 4/30/2015; $1,285,000
San Francisco County; 575 Teresita Boulevard; San Francisco; 94127; 4/30/2015; $1,435,000
San Francisco County; 275 Maywood Drive; San Francisco; 94127; 4/30/2015; $2,500,000
San Francisco County; 3636 Clay Street; San Francisco; 94118; 4/30/2015; $9,000,000
San Francisco County; 431 26th Avenue; San Francisco; 94121; 4/30/2015; $1,025,000
San Francisco County; 7018 Fulton Street; San Francisco; 94121; 4/30/2015; $1,270,000
San Francisco County; 712 Masonic Avenue; San Francisco; 94117; 4/30/2015; $1,950,000
San Francisco County; 237 Arguello Boulevard #10; San Francisco; 94118; 4/30/2015; $526,000
San Francisco County; 782 16th Avenue; San Francisco; 94118; 4/30/2015; $1,916,000
San Francisco County; 260 Castro Street; San Francisco; 94114; 4/30/2015; $2,650,000
San Francisco County; 1938 45th Avenue; San Francisco; 94116; 4/30/2015; $1,175,000
San Francisco County; 2308 20th Avenue; San Francisco; 94116; 4/30/2015; $800,000
San Francisco County; 1926 22nd Avenue; San Francisco; 94116; 4/30/2015; $1,060,000
San Francisco County; 45 Walter Street; San Francisco; 94114; 4/30/2015; $1,380,000
San Francisco County; 4154 24th Street; San Francisco; 94114; 4/30/2015; $1,950,000
San Francisco County; 25 Hartford Street; San Francisco; 94114; 4/30/2015; $2,000,000
San Francisco County; 54 Francis Street; San Francisco; 94112; 4/30/2015; $1,250,000
San Francisco County; 8 Colonial Way #1; San Francisco; 94112; 4/30/2015; $900,000
San Francisco County; 572 Moultrie Street; San Francisco; 94110; 4/30/2015; $1,400,000
San Francisco County; 867 South Van Ness Avenue; San Francisco; 94110; 4/30/2015; $1,625,000
San Francisco County; 2445 Polk Street #4; San Francisco; 94109; 4/30/2015; $2,200,000
San Francisco County; 3179 Cesar Chavez; San Francisco; 94110; 4/30/2015; $925,000
San Francisco County; 1916 Pine Street #1; San Francisco; 94109; 4/30/2015; $975,000
San Francisco County; 2509 Polk Street; San Francisco; 94109; 4/30/2015; $985,000
San Francisco County; 1720 Clay Street #14; San Francisco; 94109; 4/30/2015; $1,398,000
San Francisco County; 1261 Rhode Island Street; San Francisco; 94107; 4/30/2015; $1,440,000
San Francisco County; 650 Delancey Street #109; San Francisco; 94107; 4/30/2015; $1,500,000
San Francisco County; 1 South Park Street #404; San Francisco; 94107; 4/30/2015; $2,300,000
San Francisco County; 505 Brannan Street; San Francisco; 94107; 4/30/2015; $12,500,000
San Francisco County; 1950 Gough Street #303; San Francisco; 94109; 4/30/2015; $465,000
San Francisco County; 301 Mission Street #53A; San Francisco; 94105; 4/30/2015; $4,600,000
San Francisco County; 16 Jessie Street #112; San Francisco; 94105; 4/30/2015; $1,295,000
San Francisco County; 425 1st Street #1803; San Francisco; 94105; 4/30/2015; $1,565,000
San Francisco County; 195 7th Street #208; San Francisco; 94103; 4/30/2015; $200,000
San Francisco County; 74 Brady Street #14; San Francisco; 94103; 4/30/2015; $960,000
San Francisco County; 175 Guerrero Street; San Francisco; 94103; 4/30/2015; $1,010,000
San Francisco County; 8 Octavia Street #202; San Francisco; 94102; 4/30/2015; $949,000
San Francisco County; 435 China Basin Street #113; San Francisco; 94158; 4/30/2015; $840,000
San Francisco County; 300 Berry Street #1412; San Francisco; 94158; 4/30/2015; $1,200,000
San Francisco County; 239 Mallorca Way; San Francisco; 94123; 4/30/2015; $3,655,500
San Francisco County; 2939 Vallejo Street; San Francisco; 94123; 4/30/2015; $12,000,000
San Francisco County; 109 South Lake Merced Hills #3E; San Francisco; 94132; 4/30/2015; $700,000
San Francisco County; 231 Greenwich Street #3; San Francisco; 94133; 4/30/2015; $585,000
San Francisco County; 530 Chestnut Street #206; San Francisco; 94133; 4/30/2015; $1,150,000
San Francisco County; 362 Arleta Avenue; San Francisco; 94134; 4/30/2015; $670,000
San Francisco County; 1 Crescent Way #1203; San Francisco; 94134; 4/30/2015; $750,000
San Francisco County; 275 Harvard Street; San Francisco; 94134; 4/29/2015; $712,000
San Francisco County; 28 Rebecca Lane; San Francisco; 94124; 4/29/2015; $560,000
San Francisco County; 8 Octavia Street #301; San Francisco; 94102; 4/29/2015; $1,120,000
San Francisco County; 8 Octavia Street #504; San Francisco; 94102; 4/29/2015; $1,250,000
San Francisco County; 2171 Sacramento Street #3; San Francisco; 94109; 4/29/2015; $830,000
San Francisco County; 139 Stillman Street #2; San Francisco; 94107; 4/29/2015; $702,000
San Francisco County; 461 2nd Street #C324; San Francisco; 94107; 4/29/2015; $1,350,000
San Francisco County; 26 Ellert Street; San Francisco; 94110; 4/29/2015; $1,375,000
San Francisco County; 2130 Alemany Boulevard; San Francisco; 94112; 4/29/2015; $765,000
San Francisco County; 832 Russia Avenue; San Francisco; 94112; 4/29/2015; $382,000
San Francisco County; 219 Gennessee Street; San Francisco; 94112; 4/29/2015; $975,000
San Francisco County; 137 Ashton Avenue; San Francisco; 94112; 4/29/2015; $1,153,000
San Francisco County; 552 Jersey Street; San Francisco; 94114; 4/29/2015; $1,325,000
San Francisco County; 3759 22nd Street; San Francisco; 94114; 4/29/2015; $2,250,000
San Francisco County; 2129 32nd Avenue; San Francisco; 94116; 4/29/2015; $1,088,000
San Francisco County; 1677 Haight Street; San Francisco; 94117; 4/29/2015; $1,750,000
San Francisco County; 251 Central Avenue; San Francisco; 94117; 4/29/2015; $950,000
San Francisco County; 52 Alpine Terrace #1; San Francisco; 94117; 4/29/2015; $1,400,000
San Francisco County; 1022 Stanyan Street; San Francisco; 94117; 4/29/2015; $3,500,000
San Francisco County; 262 24th Avenue; San Francisco; 94121; 4/29/2015; $2,250,000
San Francisco County; 950 Duncan Street #201E; San Francisco; 94131; 4/29/2015; $710,000
San Francisco County; 190 Carnelian Way; San Francisco; 94131; 4/29/2015; $1,101,000
San Francisco County; 1662 14th Avenue; San Francisco; 94122; 4/29/2015; $1,607,000
San Francisco County; 1662 40th Avenue; San Francisco; 94122; 4/29/2015; $950,000
San Francisco County; 244 Wheeler Avenue; San Francisco; 94134; 4/28/2015; $710,000
San Francisco County; 435 China Basin Street #426; San Francisco; 94158; 4/28/2015; $1,300,000
San Francisco County; 1140 Folsom Street; San Francisco; 94103; 4/28/2015; $33,800,000
San Francisco County; 65 Aptos Avenue; San Francisco; 94127; 4/28/2015; $1,285,000
San Francisco County; 145 Gardenside Drive #1; San Francisco; 94131; 4/28/2015; $645,000
San Francisco County; 169 Amber Drive; San Francisco; 94131; 4/28/2015; $1,100,000
San Francisco County; 3719 Market Street; San Francisco; 94131; 4/28/2015; $1,399,000
San Francisco County; 1163 Goettingen Street; San Francisco; 94134; 4/28/2015; $769,000
San Francisco County; 226 Olmstead Street; San Francisco; 94134; 4/28/2015; $836,000
San Francisco County; 45 Bartlett Street #408; San Francisco; 94110; 4/28/2015; $976,000
San Francisco County; 45 Bartlett Street #406; San Francisco; 94110; 4/28/2015; $1,030,000
San Francisco County; 2724 21st Street; San Francisco; 94110; 4/28/2015; $1,280,000
San Francisco County; 496 Utah Street; San Francisco; 94110; 4/28/2015; $2,000,000
San Francisco County; 37 Maynard Street; San Francisco; 94112; 4/28/2015; $790,000
San Francisco County; 160 Hancock Street #3; San Francisco; 94114; 4/28/2015; $2,750,000
San Francisco County; 1410 Stanyan Street; San Francisco; 94114; 4/28/2015; $3,100,000
San Francisco County; 3063 Washington Street #3; San Francisco; 94115; 4/28/2015; $3,210,000
San Francisco County; 2707 39th Avenue; San Francisco; 94116; 4/28/2015; $965,000
San Francisco County; 136 3rd Avenue; San Francisco; 94118; 4/28/2015; $3,303,000
San Francisco County; 4630 Fulton Street; San Francisco; 94121; 4/28/2015; $1,425,000
San Francisco County; 738 20th Avenue; San Francisco; 94121; 4/28/2015; $1,650,000
San Francisco County; 1693 7th Avenue; San Francisco; 94122; 4/28/2015; $985,000
San Francisco County; 835 Cole Street #1; San Francisco; 94117; 4/28/2015; $755,000
San Francisco County; 1535 33rd Avenue; San Francisco; 94122; 4/28/2015; $1,300,000
San Francisco County; 1773 Green Street; San Francisco; 94123; 4/28/2015; $3,525,000
San Francisco County; 2536 Franklin Street; San Francisco; 94123; 4/28/2015; $2,075,000
San Francisco County; 553 Donahue Street; San Francisco; 94124; 4/28/2015; $671,000
San Francisco County; 74 Brady Street #11; San Francisco; 94103; 4/28/2015; $1,440,000
San Francisco County; 88 Guy Place #302; San Francisco; 94105; 4/28/2015; $670,000
San Francisco County; 425 1st Street #2904; San Francisco; 94105; 4/28/2015; $2,950,000
San Francisco County; 1494 Rhode Island Street; San Francisco; 94107; 4/28/2015; $904,000
San Francisco County; 380 10th Street #2; San Francisco; 94103; 4/28/2015; $790,000
San Francisco County; 1817 California Street #2A; San Francisco; 94109; 4/28/2015; $868,000
San Francisco County; 1896 Pacific Avenue #204; San Francisco; 94109; 4/28/2015; $2,739,500
San Francisco County; 900 Bush Street #905; San Francisco; 94109; 4/27/2015; $928,000
San Francisco County; 681 San Bruno Avenue; San Francisco; 94107; 4/27/2015; $966,000
San Francisco County; 177 Townsend Street #528; San Francisco; 94107; 4/27/2015; $1,258,000
San Francisco County; 1001 California Street #TH1; San Francisco; 94108; 4/27/2015; $4,335,000
San Francisco County; 140 South Van Ness Avenue #1040; San Francisco; 94103; 4/27/2015; $970,000
San Francisco County; 275 Vienna Street; San Francisco; 94112; 4/27/2015; $525,000
San Francisco County; 180 Urbano Drive; San Francisco; 94127; 4/27/2015; $1,100,000
San Francisco County; 163 Wood Street #1; San Francisco; 94118; 4/27/2015; $1,325,000
San Francisco County; 465 Myra Way; San Francisco; 94127; 4/24/2015; $1,260,000
San Francisco County; 955 Corbett Avenue #2; San Francisco; 94131; 4/24/2015; $609,500
San Francisco County; 32 Topaz Way; San Francisco; 94131; 4/24/2015; $1,215,000
San Francisco County; 71 Panorama Drive; San Francisco; 94131; 4/24/2015; $1,250,000
San Francisco County; 440 Dellbrook Avenue; San Francisco; 94131; 4/24/2015; $1,360,000
San Francisco County; 593 Donahue Street; San Francisco; 94134; 4/24/2015; $881,000
San Francisco County; 1071 Girard Street; San Francisco; 94134; 4/24/2015; $1,280,000
San Francisco County; 16 Stillings Avenue; San Francisco; 94131; 4/24/2015; $2,250,000
San Francisco County; 230 North Lake Merced Hills #1D; San Francisco; 94132; 4/24/2015; $760,000
San Francisco County; 462 Head Street; San Francisco; 94132; 4/24/2015; $810,000
San Francisco County; 24 Stern Grove Court #24; San Francisco; 94132; 4/24/2015; $1,085,000
San Francisco County; 333 Greenwich Street #3; San Francisco; 94133; 4/24/2015; $1,650,000
San Francisco County; 335 Greenwich Street; San Francisco; 94133; 4/24/2015; $3,090,000
San Francisco County; 420 Mission Bay Boulevard N #1203; San Francisco; 94158; 4/24/2015; $1,750,000
